temps,fc,vitesse,altitude,distance,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
2133,170,2.70600009,1925.199951,17215,170,2.70600009,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2134,170,2.677999973,1926.400024,17227.07031,170,2.677999973,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2135,170,2.66899991,1927.800049,17234.55078,170,2.66899991,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2136,170,2.65899992,1927.800049,17239.4707,170,2.65899992,80,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2137,170,2.621999979,1929,17247.82031,170,2.621999979,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2138,169,2.594000101,1929.199951,17251.91992,169,2.594000101,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2139,169,2.594000101,1928.800049,17271.64063,169,2.594000101,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2140,169,2.677999973,1928.599976,17290.41016,169,2.677999973,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2141,168,2.753000021,1928.199951,17308.33984,168,2.753000021,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2142,166,2.809000015,1927.599976,17322.93945,166,2.809000015,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2143,164,2.818000078,1926.800049,17329.23047,164,2.818000078,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2144,164,2.826999903,1926.400024,17332.48047,164,2.826999903,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2145,162,2.892999887,1925.800049,17351.10938,162,2.892999887,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2146,160,2.911000013,1925.400024,17360.5,160,2.911000013,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2147,160,2.947999954,1925.199951,17370.36914,160,2.947999954,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2148,160,2.967000008,1925.199951,17377.40039,160,2.967000008,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2149,160,2.976000071,1925.599976,17380.91992,160,2.976000071,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2150,159,3.023000002,1925.199951,17398.32031,159,3.023000002,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2151,159,3.171999931,1924.400024,17418.15039,159,3.171999931,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2152,156,3.275000095,1923.400024,17434.57031,156,3.275000095,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2153,156,3.28399992,1923.199951,17437.80078,156,3.28399992,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2154,156,3.28399992,1923,17440.91016,156,3.28399992,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2155,154,3.266000032,1922.199951,17450.43945,154,3.266000032,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2156,152,3.28399992,1921,17466.36914,152,3.28399992,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2157,150,3.28399992,1919.800049,17478.90039,150,3.28399992,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2158,149,3.275000095,1919,17488.4707,149,3.275000095,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2159,148,3.275000095,1918.400024,17494.59961,148,3.275000095,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2160,149,3.246999979,1917,17500.63086,149,3.246999979,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2161,148,3.227999926,1916.400024,17507.28906,148,3.227999926,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2162,149,3.227999926,1916,17513.33984,149,3.227999926,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2163,148,3.227999926,1915,17522.91992,148,3.227999926,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2164,145,3.246999979,1913.800049,17543.4707,145,3.246999979,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2165,145,3.256000042,1913.599976,17546.76953,145,3.256000042,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2166,144,3.256000042,1912.800049,17556.83984,144,3.256000042,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2167,143,3.266000032,1912.400024,17563.80078,143,3.266000032,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2168,143,3.275000095,1911.400024,17577.0293,143,3.275000095,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2169,144,3.275000095,1911.199951,17580.4707,144,3.275000095,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2170,144,3.312000036,1911.599976,17600.43945,144,3.312000036,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2171,146,3.312000036,1912.599976,17616.01953,146,3.312000036,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2172,147,3.312000036,1912.800049,17618.94922,147,3.312000036,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2173,149,3.256000042,1914,17631.43945,149,3.256000042,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2174,150,3.256000042,1914.199951,17637.66016,150,3.256000042,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2175,149,3.256000042,1913.400024,17656.81055,149,3.256000042,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2176,150,3.227999926,1912.800049,17665.88086,150,3.227999926,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2177,151,3.200000048,1912.400024,17678.06055,151,3.200000048,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2178,151,3.190999985,1911.400024,17690.34961,151,3.190999985,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2179,150,3.190999985,1910.400024,17696.76953,150,3.190999985,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2180,150,3.154000044,1911,17713.80078,150,3.154000044,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2181,151,3.125999928,1911.599976,17722.59961,151,3.125999928,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2182,152,3.107000113,1912.199951,17734.91016,152,3.107000113,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2183,152,3.09800005,1912.599976,17740.38086,152,3.09800005,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2184,154,3.088000059,1913,17752.41992,154,3.088000059,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2185,155,3.069999933,1913.599976,17770.61914,155,3.069999933,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2186,155,3.069999933,1914,17773.80078,155,3.069999933,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2187,155,3.078999996,1914,17792.38086,155,3.078999996,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2188,156,3.078999996,1914.199951,17811.5,156,3.078999996,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2189,155,3.09800005,1914,17830.23047,155,3.09800005,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2190,155,3.069999933,1912,17844.99023,155,3.069999933,80,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2191,155,3.059999943,1910.800049,17856.39063,155,3.059999943,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2192,154,3.042000055,1910,17862.03906,154,3.042000055,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2193,153,3.042000055,1909.599976,17864.66992,153,3.042000055,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2194,153,2.986000061,1908.199951,17876.21094,153,2.986000061,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2195,153,2.976000071,1907.400024,17879.51953,153,2.976000071,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2196,152,2.976000071,1906.599976,17883.05078,152,2.976000071,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2197,152,2.986000061,1905.400024,17889.60938,152,2.986000061,80,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2198,150,3.023000002,1904.400024,17903.21094,150,3.023000002,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2199,150,3.059999943,1903,17914.17969,150,3.059999943,80,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2200,148,3.125999928,1901.599976,17925.69922,148,3.125999928,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2201,148,3.200000048,1900.199951,17936.67969,148,3.200000048,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2202,147,3.227999926,1899.400024,17942.39063,147,3.227999926,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2203,147,3.227999926,1899.199951,17945.08008,147,3.227999926,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2204,147,3.059999943,1899.199951,17962.76953,147,3.059999943,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2205,148,3.042000055,1899.599976,17972.19922,148,3.042000055,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2206,148,3.042000055,1899.800049,17978.4707,148,3.042000055,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2207,148,3.051000118,1900.199951,17990.88086,148,3.051000118,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2208,148,3.032000065,1899.800049,17996.53906,148,3.032000065,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2209,148,3.023000002,1899,18002.49023,148,3.023000002,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2210,148,2.976000071,1898.599976,18012.49023,148,2.976000071,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2211,148,2.90199995,1898,18033.2207,148,2.90199995,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2212,148,2.938999891,1898,18037.31055,148,2.938999891,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2213,147,3.032000065,1897.599976,18059.7207,147,3.032000065,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2214,148,3.078999996,1897.400024,18069.71094,148,3.078999996,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2215,149,3.032000065,1896.800049,18090.69922,149,3.032000065,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2216,149,3.051000118,1895.800049,18100.5293,149,3.051000118,81,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2217,148,3.154000044,1895.199951,18111.83008,148,3.154000044,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2218,149,3.171999931,1894.599976,18119.33984,149,3.171999931,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2219,148,3.190999985,1893.599976,18127.66992,148,3.190999985,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2220,149,3.227999926,1893,18134.41992,149,3.227999926,82,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2221,148,3.088000059,1893,18148.80078,148,3.088000059,83,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2222,148,3.069999933,1893.400024,18156.73047,148,3.069999933,84,3.085999966,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2223,148,3.163000107,1893.800049,18168.07031,148,3.163000107,84,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2224,149,3.171999931,1894.800049,18187.7793,149,3.171999931,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2225,149,3.171999931,1895,18190.91016,149,3.171999931,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2226,149,3.163000107,1895.400024,18206.26953,149,3.163000107,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2227,151,3.144000053,1895.800049,18217.34961,151,3.144000053,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2228,152,3.078999996,1896.199951,18222.7207,152,3.078999996,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2229,153,3.088000059,1897,18239.42969,153,3.088000059,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2230,153,3.09800005,1896.599976,18245.08008,153,3.09800005,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2231,153,3.078999996,1896.599976,18257.55078,153,3.078999996,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2232,153,3.069999933,1896.599976,18268.7793,153,3.069999933,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2233,152,3.013999939,1897.400024,18288.90039,152,3.013999939,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2234,153,2.994999886,1898.599976,18295.93945,153,2.994999886,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2235,154,2.967000008,1899.199951,18303.88086,154,2.967000008,84,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2236,154,2.957999945,1899.199951,18306.41992,154,2.957999945,84,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2237,155,2.938999891,1899.800049,18311.35938,155,2.938999891,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2238,157,2.976000071,1900.599976,18328.63086,157,2.976000071,84,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2239,157,2.976000071,1901.199951,18332.14063,157,2.976000071,84,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2240,159,2.994999886,1901.199951,18346.07031,159,2.994999886,84,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2241,160,3.013999939,1901.599976,18368.00977,160,3.013999939,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2242,161,3.059999943,1901.400024,18386.03906,161,3.059999943,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2243,161,3.069999933,1901.400024,18404.33008,161,3.069999933,81,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2244,160,3.115999937,1900,18418.86914,160,3.115999937,81,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2245,159,3.154000044,1899.400024,18425.66016,159,3.154000044,81,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2246,158,3.163000107,1899,18431.41992,158,3.163000107,81,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2247,157,3.163000107,1898,18449.98047,157,3.163000107,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2248,157,3.163000107,1898,18453.15039,157,3.163000107,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2249,157,3.181999922,1896.800049,18468.15039,157,3.181999922,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2250,156,3.023000002,1897.599976,18479.86914,156,3.023000002,84,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2251,156,3.059999943,1898,18486.16992,156,3.059999943,79,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2252,156,3.163000107,1898.400024,18499.66992,156,3.163000107,80,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2253,154,3.13499999,1897.800049,18522.14063,154,3.13499999,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2254,154,3.13499999,1897.800049,18525.55078,154,3.13499999,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2255,154,3.190999985,1897.199951,18535.55078,154,3.190999985,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2256,154,3.210000038,1896.400024,18539.09961,154,3.210000038,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2257,154,3.256000042,1895.199951,18549.67969,154,3.256000042,81,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2258,153,3.266000032,1894.800049,18556.25,153,3.266000032,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2259,152,3.302999973,1894.800049,18572.51953,152,3.302999973,81,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2260,152,3.28399992,1893.599976,18578.35938,152,3.28399992,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2261,151,3.275000095,1892.400024,18588.08008,151,3.275000095,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2262,151,3.275000095,1892.400024,18591.21094,151,3.275000095,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2263,149,3.266000032,1891.400024,18599.94922,149,3.266000032,81,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2264,149,3.256000042,1891,18605.88086,149,3.256000042,80,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2265,148,3.246999979,1890,18615.38086,148,3.246999979,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2266,147,3.256000042,1889,18622.31055,147,3.256000042,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2267,147,3.256000042,1888.199951,18625.93945,147,3.256000042,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2268,146,3.28399992,1887.199951,18636.28906,146,3.28399992,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2269,145,3.29399991,1886.199951,18643,145,3.29399991,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2270,143,3.322000027,1885.599976,18663.5,143,3.322000027,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2271,144,3.33100009,1884.800049,18676.90039,144,3.33100009,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2272,143,3.339999914,1883.400024,18687.31055,143,3.339999914,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2273,142,3.378000021,1882.400024,18708.94922,142,3.378000021,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2274,141,3.378000021,1882.400024,18715.01953,141,3.378000021,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2275,141,3.358999968,1881.599976,18734.66016,141,3.358999968,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2276,140,3.368000031,1881.400024,18737.82031,140,3.368000031,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2277,140,3.339999914,1880.800049,18756.91016,140,3.339999914,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2278,140,3.33100009,1880,18766.5,140,3.33100009,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2279,140,3.33100009,1879.400024,18775.4707,140,3.33100009,82,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
2280,141,3.246999979,1879.199951,18788.40039,141,3.246999979,83,3.030999899,82,84,f?nix 5,3971331814,2697,25,0,0,0,Connect Api,0,0,0,0,en,006-D2449-00
